time,speed,category,start_lat,start_lon,end_lat,end_lon,is_fixed,iri,distance,suspension,Line_Geometry,VPROMMS_ID
14:37:49 2017-April-28,39.24,POOR,20.12269575,105.67001333,20.12190781,105.67061858,True,7.18,107.77,SUV,"LINESTRING (105.67001333 20.12269575, 105.67061858 20.12190781)",214tt00085_1
14:37:59 2017-April-28,35.52,POOR,20.12190781,105.67061858,20.12137623,105.67139927,True,6.93,100.63,SUV,"LINESTRING (105.67061858 20.12190781, 105.67139927 20.12137623)",214tt00085_1
14:38:08 2017-April-28,40.58,FAIR,20.12137623,105.67139927,20.12089502,105.6722093,True,5.54,100.06,SUV,"LINESTRING (105.67139927 20.12137623, 105.6722093 20.12089502)",214tt00085_1
14:38:44 2017-April-28,25.66,FAIR,20.12028658,105.67286736,20.12049776,105.6738509,True,4.93,105.47,SUV,"LINESTRING (105.67286736 20.12028658, 105.6738509 20.12049776)",214tt00085_1
14:38:57 2017-April-28,28.99,FAIR,20.12049776,105.6738509,20.12051503,105.67488573,True,5.74,108.23,SUV,"LINESTRING (105.6738509 20.12049776, 105.67488573 20.12051503)",214tt00085_1
14:39:21 2017-April-28,25.0,POOR,20.12075052,105.67529283,20.12169746,105.67528328,True,7.67,104.84,SUV,"LINESTRING (105.67529283 20.12075052, 105.67528328 20.12169746)",214tt00085_1
14:39:35 2017-April-28,25.9,POOR,20.12169746,105.67528328,20.12247061,105.67477995,True,7.43,100.48,SUV,"LINESTRING (105.67528328 20.12169746, 105.67477995 20.12247061)",214tt00085_1
14:39:49 2017-April-28,26.05,POOR,20.12247061,105.67477995,20.12301472,105.67399037,True,6.82,102.2,SUV,"LINESTRING (105.67477995 20.12247061, 105.67399037 20.12301472)",214tt00085_1
14:40:00 2017-April-28,33.55,FAIR,20.12301472,105.67399037,20.12369244,105.67329903,True,5.32,104.19,SUV,"LINESTRING (105.67399037 20.12301472, 105.67329903 20.12369244)",214tt00085_1
14:40:17 2017-April-28,26.83,POOR,20.12369244,105.67329903,20.12461579,105.67339006,True,6.06,102.66,SUV,"LINESTRING (105.67329903 20.12369244, 105.67339006 20.12461579)",214tt00085_1
14:40:42 2017-April-28,24.8,POOR,20.12488141,105.67375811,20.12552464,105.67308186,True,8.55,100.35,SUV,"LINESTRING (105.67375811 20.12488141, 105.67308186 20.12552464)",214tt00085_1
14:40:53 2017-April-28,32.33,POOR,20.12552464,105.67308186,20.125946,105.67222129,True,8.41,101.36,SUV,"LINESTRING (105.67308186 20.12552464, 105.67222129 20.125946)",214tt00085_1
14:41:06 2017-April-28,29.36,POOR,20.125946,105.67222129,20.12643307,105.6713385,True,7.73,106.9,SUV,"LINESTRING (105.67222129 20.125946, 105.6713385 20.12643307)",214tt00085_1
14:41:21 2017-April-28,24.89,POOR,20.12643307,105.6713385,20.12693921,105.670533,True,7.16,101.16,SUV,"LINESTRING (105.6713385 20.12643307, 105.670533 20.12693921)",214tt00085_1
14:41:35 2017-April-28,24.55,POOR,20.12693921,105.670533,20.12745839,105.66973211,True,6.47,101.57,SUV,"LINESTRING (105.670533 20.12693921, 105.66973211 20.12745839)",214tt00085_1
15:06:00 2017-April-28,25.68,FAIR,20.11565139,105.676343,20.11644452,105.67689889,True,5.26,105.3,SUV,"LINESTRING (105.676343 20.11565139, 105.67689889 20.11644452)",214tt00086_1
15:06:17 2017-April-28,21.85,FAIR,20.11644452,105.67689889,20.11719198,105.67751119,True,5.2,104.63,SUV,"LINESTRING (105.67689889 20.11644452, 105.67751119 20.11719198)",214tt00086_1
15:06:31 2017-April-28,26.5,FAIR,20.11719198,105.67751119,20.11796433,105.67808619,True,5.79,104.53,SUV,"LINESTRING (105.67751119 20.11719198, 105.67808619 20.11796433)",214tt00086_1
15:06:45 2017-April-28,26.76,FAIR,20.11796433,105.67808619,20.11879183,105.67858499,True,5.41,105.42,SUV,"LINESTRING (105.67808619 20.11796433, 105.67858499 20.11879183)",214tt00086_1
15:06:57 2017-April-28,31.18,FAIR,20.11879183,105.67858499,20.11967747,105.6789621,True,5.28,105.68,SUV,"LINESTRING (105.67858499 20.11879183, 105.6789621 20.11967747)",214tt00086_1
15:07:12 2017-April-28,26.34,FAIR,20.11967747,105.6789621,20.12056821,105.67932185,True,5.12,105.54,SUV,"LINESTRING (105.6789621 20.11967747, 105.67932185 20.12056821)",214tt00086_1
15:07:49 2017-April-28,19.85,FAIR,20.12144286,105.6791237,20.12234618,105.67899386,True,4.91,100.92,SUV,"LINESTRING (105.6791237 20.12144286, 105.67899386 20.12234618)",214tt00086_1
15:08:14 2017-April-28,22.23,FAIR,20.12268959,105.67888993,20.12325562,105.67813807,True,4.85,100.54,SUV,"LINESTRING (105.67888993 20.12268959, 105.67813807 20.12325562)",214tt00086_1
15:08:30 2017-April-28,23.12,FAIR,20.12325562,105.67813807,20.12375903,105.67733416,True,4.74,100.86,SUV,"LINESTRING (105.67813807 20.12325562, 105.67733416 20.12375903)",214tt00086_1
15:08:46 2017-April-28,23.56,FAIR,20.12375903,105.67733416,20.12419053,105.67645197,True,4.55,103.88,SUV,"LINESTRING (105.67733416 20.12375903, 105.67645197 20.12419053)",214tt00086_1
15:09:02 2017-April-28,23.12,FAIR,20.12419053,105.67645197,20.12449274,105.67551688,True,5.23,103.34,SUV,"LINESTRING (105.67645197 20.12419053, 105.67551688 20.12449274)",214tt00086_1
15:09:27 2017-April-28,22.18,POOR,20.12471688,105.67540356,20.1255733,105.67582157,True,6.18,104.4,SUV,"LINESTRING (105.67540356 20.12471688, 105.67582157 20.1255733)",214tt00086_1
15:09:41 2017-April-28,25.99,POOR,20.1255733,105.67582157,20.12639992,105.67626975,True,6.21,102.81,SUV,"LINESTRING (105.67582157 20.1255733, 105.67626975 20.12639992)",214tt00086_1
15:10:09 2017-April-28,22.48,FAIR,20.12648567,105.67649497,20.1259413,105.6772889,True,4.63,102.59,SUV,"LINESTRING (105.67649497 20.12648567, 105.6772889 20.1259413)",214tt00086_1
15:10:25 2017-April-28,22.42,FAIR,20.1259413,105.6772889,20.12544937,105.67812407,True,4.35,102.92,SUV,"LINESTRING (105.6772889 20.1259413, 105.67812407 20.12544937)",214tt00086_1
15:10:42 2017-April-28,22.83,FAIR,20.12544937,105.67812407,20.12493707,105.67893628,True,5.44,102.13,SUV,"LINESTRING (105.67812407 20.12544937, 105.67893628 20.12493707)",214tt00086_1
15:11:00 2017-April-28,21.14,POOR,20.12493707,105.67893628,20.12484038,105.67991763,True,7.78,103.17,SUV,"LINESTRING (105.67893628 20.12493707, 105.67991763 20.12484038)",214tt00086_1
15:11:21 2017-April-28,19.75,POOR,20.12484038,105.67991763,20.12554446,105.68060168,True,6.43,105.79,SUV,"LINESTRING (105.67991763 20.12484038, 105.68060168 20.12554446)",214tt00086_1
15:11:56 2017-April-28,21.9,FAIR,20.12615144,105.68071651,20.12660352,105.67986424,True,4.28,102.21,SUV,"LINESTRING (105.68071651 20.12615144, 105.67986424 20.12660352)",214tt00086_1
15:12:11 2017-April-28,23.12,FAIR,20.12660352,105.67986424,20.12736455,105.6792926,True,4.84,103.3,SUV,"LINESTRING (105.67986424 20.12660352, 105.6792926 20.12736455)",214tt00086_1
15:12:26 2017-April-28,24.98,FAIR,20.12736455,105.6792926,20.12781411,105.678456,True,5.9,100.64,SUV,"LINESTRING (105.6792926 20.12736455, 105.678456 20.12781411)",214tt00086_1
15:13:56 2017-April-28,20.1,FAIR,20.12978566,105.67978403,20.13072439,105.67986156,True,5.61,104.24,SUV,"LINESTRING (105.67978403 20.12978566, 105.67986156 20.13072439)",214tt00086_1
15:14:39 2017-April-28,18.85,FAIR,20.13168584,105.67977858,20.13192594,105.67881064,True,4.71,104.64,SUV,"LINESTRING (105.67977858 20.13168584, 105.67881064 20.13192594)",214tt00086_1
14:56:29 2017-April-28,21.32,FAIR,20.13026167,105.67464466,20.12970495,105.67540498,True,4.52,100.59,SUV,"LINESTRING (105.67464466 20.13026167, 105.67540498 20.12970495)",214tt00087_1
14:57:01 2017-April-28,22.19,POOR,20.12950856,105.67596858,20.12897174,105.67674927,True,6.01,100.97,SUV,"LINESTRING (105.67596858 20.12950856, 105.67674927 20.12897174)",214tt00087_1
14:57:14 2017-April-28,29.19,FAIR,20.12897174,105.67674927,20.12846547,105.6776085,True,5.3,105.89,SUV,"LINESTRING (105.67674927 20.12897174, 105.6776085 20.12846547)",214tt00087_1
14:57:28 2017-April-28,27.33,POOR,20.12846547,105.6776085,20.12786151,105.6783622,True,6.28,103.35,SUV,"LINESTRING (105.6776085 20.12846547, 105.6783622 20.12786151)",214tt00087_1
14:57:42 2017-April-28,25.84,POOR,20.12786151,105.6783622,20.12742486,105.67921724,True,6.08,101.64,SUV,"LINESTRING (105.6783622 20.12786151, 105.67921724 20.12742486)",214tt00087_1
14:57:54 2017-April-28,31.42,FAIR,20.12742486,105.67921724,20.12669785,105.67983792,True,4.83,103.39,SUV,"LINESTRING (105.67921724 20.12742486, 105.67983792 20.12669785)",214tt00087_1
14:58:07 2017-April-28,28.76,FAIR,20.12669785,105.67983792,20.12619419,105.68064225,True,4.84,100.91,SUV,"LINESTRING (105.67983792 20.12669785, 105.68064225 20.12619419)",214tt00087_1
14:58:22 2017-April-28,26.95,FAIR,20.12619419,105.68064225,20.12604939,105.68164389,True,5.16,105.95,SUV,"LINESTRING (105.68064225 20.12619419, 105.68164389 20.12604939)",214tt00087_1
14:58:40 2017-April-28,24.5,FAIR,20.12604939,105.68164389,20.12534841,105.68228728,True,4.6,102.7,SUV,"LINESTRING (105.68164389 20.12604939, 105.68228728 20.12534841)",214tt00087_1
14:59:14 2017-April-28,25.5,FAIR,20.12444048,105.6829212,20.12425897,105.68387993,True,4.61,102.24,SUV,"LINESTRING (105.6829212 20.12444048, 105.68387993 20.12425897)",214tt00087_1
14:59:28 2017-April-28,27.85,FAIR,20.12425897,105.68387993,20.12405496,105.68487125,True,4.76,106.09,SUV,"LINESTRING (105.68387993 20.12425897, 105.68487125 20.12405496)",214tt00087_1
14:59:42 2017-April-28,28.45,FAIR,20.12405496,105.68487125,20.12366507,105.68579477,True,4.88,105.77,SUV,"LINESTRING (105.68487125 20.12405496, 105.68579477 20.12366507)",214tt00087_1
15:00:27 2017-April-28,23.19,FAIR,20.12307176,105.68632652,20.12269026,105.68723696,True,5.34,104.15,SUV,"LINESTRING (105.68632652 20.12307176, 105.68723696 20.12269026)",214tt00087_1
14:25:21 2017-April-28,21.25,FAIR,20.12810572,105.66669376,20.12824972,105.66770378,True,5.29,106.81,SUV,"LINESTRING (105.66669376 20.12810572, 105.66770378 20.12824972)",214tt00097_1
14:25:34 2017-April-28,27.18,FAIR,20.12824972,105.66770378,20.12834695,105.66866124,True,5.5,100.69,SUV,"LINESTRING (105.66770378 20.12824972, 105.66866124 20.12834695)",214tt00097_1
14:26:04 2017-April-28,24.89,FAIR,20.12844598,105.66939466,20.12852754,105.67042043,True,5.51,107.64,SUV,"LINESTRING (105.66939466 20.12844598, 105.67042043 20.12852754)",214tt00097_1
14:26:16 2017-April-28,30.96,FAIR,20.12852754,105.67042043,20.12861383,105.67140481,True,5.84,103.37,SUV,"LINESTRING (105.67042043 20.12852754, 105.67140481 20.12861383)",214tt00097_1
14:26:28 2017-April-28,32.22,FAIR,20.12861383,105.67140481,20.12873298,105.67240887,True,5.62,105.81,SUV,"LINESTRING (105.67140481 20.12861383, 105.67240887 20.12873298)",214tt00097_1
14:26:39 2017-April-28,34.92,FAIR,20.12873298,105.67240887,20.12883901,105.67341981,True,4.69,106.36,SUV,"LINESTRING (105.67240887 20.12873298, 105.67341981 20.12883901)",214tt00097_1
14:28:51 2017-April-28,23.91,FAIR,20.1298948,105.67524917,20.13043648,105.6760426,True,4.79,102.37,SUV,"LINESTRING (105.67524917 20.1298948, 105.6760426 20.13043648)",214tt00097_1
14:29:04 2017-April-28,28.0,POOR,20.13043648,105.6760426,20.13099672,105.6768657,True,6.27,106.09,SUV,"LINESTRING (105.6760426 20.13043648, 105.6768657 20.13099672)",214tt00097_1
14:29:16 2017-April-28,32.63,FAIR,20.13099672,105.6768657,20.1315703,105.67769676,True,4.83,107.63,SUV,"LINESTRING (105.6768657 20.13099672, 105.67769676 20.1315703)",214tt00097_1
14:29:52 2017-April-28,24.4,FAIR,20.13214408,105.67864023,20.1327275,105.67946074,True,5.49,107.39,SUV,"LINESTRING (105.67864023 20.13214408, 105.67946074 20.1327275)",214tt00097_1
16:15:13 2017-April-28,26.69,FAIR,20.14969436,105.70959066,20.14889393,105.71004697,True,4.93,100.64,SUV,"LINESTRING (105.70959066 20.14969436, 105.71004697 20.14889393)",214tt00098_1
16:15:26 2017-April-28,30.81,FAIR,20.14889393,105.71004697,20.1486382,105.71100066,True,4.7,103.65,SUV,"LINESTRING (105.71004697 20.14889393, 105.71100066 20.1486382)",214tt00098_1
16:15:37 2017-April-28,35.0,FAIR,20.1486382,105.71100066,20.14876305,105.71198956,True,5.29,104.31,SUV,"LINESTRING (105.71100066 20.1486382, 105.71198956 20.14876305)",214tt00098_1
16:15:47 2017-April-28,37.45,FAIR,20.14876305,105.71198956,20.14867294,105.71300511,True,5.16,106.64,SUV,"LINESTRING (105.71198956 20.14876305, 105.71300511 20.14867294)",214tt00098_1
16:15:58 2017-April-28,32.84,FAIR,20.14867294,105.71300511,20.1486014,105.71396668,True,5.28,100.84,SUV,"LINESTRING (105.71300511 20.14867294, 105.71396668 20.1486014)",214tt00098_1
16:16:10 2017-April-28,31.15,FAIR,20.1486014,105.71396668,20.14852609,105.71494661,True,5.12,102.79,SUV,"LINESTRING (105.71396668 20.1486014, 105.71494661 20.14852609)",214tt00098_1
