,ID,IsCentroid,Line_Geome,TC_iri_med,VPROMMS_ID,geometry,iri_max,iri_mean,iri_med,iri_min,iri_stdev,length,osmid,speed_mean,speed_med,total_cost,End_pos,Start_pos,TNODE_,FNODE_
115,126,0,"LINESTRING (105.5949196000581 20.0203052774843, 105.5949197061457 20.02030532857518, 105.5949197734355 20.02030534212169, 105.5949198138503 20.0203053400411, 105.5949209978812 20.0203049718004, 105.5949246867733 20.02030329550755, 105.5949538172324 20.02",6.85040983607,214YD00043,"LINESTRING (105.5949196000581 20.0203052774843, 105.5967348746271 20.02182289289)",,,,,,0.346511986999,10115,,,0.766693274513,"(105.5949196, 20.0203052775)","(105.596734875, 20.0218228929)",114,118
116,127,0,"LINESTRING (105.5954405035243 19.97464016851277, 105.59548445518 19.97466264755022, 105.5955459406806 19.97468695370556, 105.5956077351933 19.97470427735261, 105.5956698387181 19.97471461849135, 105.5957211724362 19.97471738093294, 105.595732196104 19.97",6.0,212TH00008,"LINESTRING (105.5954405035243 19.97464016851277, 105.5985644679517 19.97490843889432)",11.86,6.40761904762,6.0,3.69,2.02778920197,0.329882021767,10116,31.0457142857,30.3,0.659764043534,"(105.595440504, 19.9746401685)","(105.598564468, 19.9749084389)",115,127
117,133,1,"LINESTRING (105.5979691652995 19.96796394467233, 105.5979838114787 19.96813900895396, 105.597981805718 19.96820163417398, 105.5979761993821 19.96823887568278, 105.5979751952134 19.96826378389632, 105.5979665141311 19.96831840666068, 105.5979664770925 19.",6.945,Input VPROMMS: 214YD00054 (54.74 pct); 214YD00053 (25.26 pct); Default Ro (13.68 pct); 214YD00016 (4.21 pct); 214YD00029 (2.11 pct);,"LINESTRING (105.5979691652995 19.96796394467233, 105.5985644679517 19.97490843889432)",12.71,8.085,6.945,5.47,2.4362513393,0.778492718163,10117,24.1,22.4,1.74090434099,"(105.597969165, 19.9679639447)","(105.598564468, 19.9749084389)",123,127
118,129,1,"LINESTRING (105.5962968572645 19.96834264946786, 105.5963411319669 19.96829700732262, 105.5963983518649 19.968249112058, 105.59645160369 19.96821390502027, 105.5965076536548 19.96818572262826, 105.5965108189856 19.96818458459217, 105.5965638592702 19.968",9.55,Input VPROMMS: 214YD00035 (45.45 pct); 212TH00024 (36.36 pct); 214YD00053 (9.09 pct); 214YD00055 (9.09 pct);,"LINESTRING (105.5962968572645 19.96834264946786, 105.5979691652995 19.96796394467233)",9.55,9.55,9.55,9.55,,0.186555843562,10118,30.58,30.58,0.538679998285,"(105.596296857, 19.9683426495)","(105.597969165, 19.9679639447)",117,123
119,130,0,"LINESTRING (105.5967348746271 20.02182289289, 105.5967741169642 20.02183598756, 105.5968795665409 20.02185922514948, 105.5968869301462 20.02186170769089, 105.5969483615213 20.02187476632762, 105.5969599927538 20.02187582824816, 105.5970099442222 20.02188",2.85,Input VPROMMS: 214YD00043 (50.0 pct); Default Ro (33.33 pct); return_1 (16.67 pct);,"LINESTRING (105.5967348746271 20.02182289289, 105.5973539536062 20.02188718536401)",2.85,2.85,2.85,2.85,,0.0660066398995,10119,31.3,31.3,0.0800330508781,"(105.596734875, 20.0218228929)","(105.597353954, 20.0218871854)",118,122
120,131,0,"LINESTRING (105.6051649490964 20.01979388364998, 105.6051341301276 20.01982452113683, 105.6050835624285 20.01986572027504, 105.6050303290004 20.01990049865906, 105.6049799491427 20.01992605634966, 105.6049746813435 20.0199294620592, 105.6049186164124 20.",3.0,Input VPROMMS: Default Ro (44.83 pct); return_1 (44.83 pct); 214YD00042 (10.34 pct);,"LINESTRING (105.6051649490964 20.01979388364998, 105.5973539536062 20.02188718536401)",3.0,3.0,3.0,3.0,,0.880154117893,10120,28.55,28.55,1.10019264737,"(105.605164949, 20.0197938836)","(105.597353954, 20.0218871854)",119,122
121,146,0,"LINESTRING (105.6051649490964 20.01979388364998, 105.605087796214 20.01957594016102, 105.6050821606794 20.01955032548439, 105.6050674422714 20.01950889110691, 105.6050634389958 20.0194906953866, 105.6050460144029 20.01944164271996, 105.6050451532796 20.0",6.85040983607,214YD00042,"LINESTRING (105.6051649490964 20.01979388364998, 105.603684347123 20.01725732018443)",,,,,,0.322489446473,10121,,,0.713540942273,"(105.605164949, 20.0197938836)","(105.603684347, 20.0172573202)",119,137
122,148,0,"LINESTRING (105.6098217637759 20.01773314332939, 105.6098132882556 20.01774493991991, 105.6097371730061 20.01783228488588, 105.6097066898343 20.01786047132485, 105.6096684334639 20.01788857963463, 105.6096136152553 20.01791971379386, 105.6095559407764 20",2.6,Input VPROMMS: Default Ro (50.0 pct); return_1 (50.0 pct);,"LINESTRING (105.6051649490964 20.01979388364998, 105.6098217637759 20.01773314332939)",2.6,2.6,2.6,2.6,,0.542443439681,10122,33.49,33.49,0.623809955633,"(105.605164949, 20.0197938836)","(105.609821764, 20.0177331433)",119,139
123,132,0,"LINESTRING (105.5973539536062 20.02188718536401, 105.5973863923661 20.02175738401682, 105.5974095721571 20.02169423495344, 105.5974231158628 20.02166714294107, 105.597428114461 20.02165944614464, 105.5974646149057 20.02161513725265, 105.5974958464986 20.",9.375,214YD00043,"LINESTRING (105.5973539536062 20.02188718536401, 105.5995808494018 20.01923147071615)",9.44,9.375,9.375,9.31,0.0919238815543,0.378701959546,10123,21.54,21.54,1.07693369746,"(105.597353954, 20.0218871854)","(105.599580849, 20.0192314707)",122,128
124,134,2,"LINESTRING (105.6252997461098 19.95789822605382, 105.6252713335229 19.95789113619808, 105.6251896787547 19.95787904631477, 105.625051226966 19.95787355507283, 105.6250509594777 19.95787357538658, 105.6250044355454 19.95788259199415, 105.6249826502963 19.",8.78,Input VPROMMS: 212TH00024 (64.29 pct); 214YD00081 (20.54 pct); 214YD00082 (13.39 pct); 214YD00053 (0.89 pct); 214YD00055 (0.89 pct);,"LINESTRING (105.5979691652995 19.96796394467233, 105.6252997461098 19.95789822605382)",46.12,10.5595238095,8.78,5.85,8.29814285017,3.23205600989,10124,31.2476190476,31.31,8.71039094665,"(105.597969165, 19.9679639447)","(105.625299746, 19.9578982261)",123,125
125,158,1,"LINESTRING (105.6252997461098 19.95789822605382, 105.6253167134707 19.95796596705657, 105.6253654993374 19.95810760276485, 105.6253772437981 19.95813206118059, 105.6253943140755 19.95815904099864, 105.6254075245504 19.95818657399857, 105.6254246872847 19",2.65,Input VPROMMS: 213YD00008 (73.84 pct); 214YD00082 (26.16 pct);,"LINESTRING (105.6252997461098 19.95789822605382, 105.6478979723265 19.97272595307266)",3.48,2.60034482759,2.65,1.85,0.406012691204,3.07134658492,10125,28.3806896552,27.28,3.57044040497,"(105.625299746, 19.9578982261)","(105.647897972, 19.9727259531)",125,342
126,159,1,"LINESTRING (105.6464403141446 19.9622901619251, 105.6463874233821 19.96227516326756, 105.6463274391113 19.96225068910494, 105.6462721528161 19.96222008324288, 105.6462434228041 19.96219921932418, 105.646211542253 19.96218088183126, 105.6461773148929 19.9",9.015,Input VPROMMS: 212TH00024 (50.52 pct); 214YD00081 (49.48 pct);,"LINESTRING (105.6252997461098 19.95789822605382, 105.6464403141446 19.9622901619251)",30.77,10.365,9.015,7.29,5.60070590789,2.4136449223,10126,33.890625,35.38,6.64657470478,"(105.625299746, 19.9578982261)","(105.646440314, 19.9622901619)",125,151
127,135,1,"LINESTRING (105.5985644679517 19.97490843889432, 105.5985655698684 19.97491039209315, 105.5986603272829 19.97504841953854, 105.5986667454686 19.97506379860288, 105.5986804483794 19.9750893308709, 105.5987044738158 19.97514861687358, 105.5987234081469 19.",6.17,212TH00008,"LINESTRING (105.5985644679517 19.97490843889432, 105.601409954541 19.98130055423792)",10.15,6.35975609756,6.17,3.79,1.62674442954,0.775992146181,10127,33.2848780488,34.75,1.58496395857,"(105.598564468, 19.9749084389)","(105.601409955, 19.9813005542)",127,132
128,139,1,"LINESTRING (105.601409954541 19.98130055423792, 105.6013678214991 19.98133501628177, 105.6013646587196 19.98133716403013, 105.6013160369883 19.9813769608292, 105.6013128594467 19.98137909121004, 105.6012642530135 19.98141890696025, 105.6012103284586 19.9",4.74,Input VPROMMS: 212TH00008 (68.29 pct); 212YD00027 (12.2 pct); 213YD00001 (7.32 pct); Default Ro (7.32 pct); 212TH00027 (4.88 pct);,"LINESTRING (105.6004670319494 19.98182825283602, 105.601409954541 19.98130055423792)",8.35,4.77384615385,4.74,2.53,1.81843585929,0.116555359902,10128,25.9276923077,25.87,0.196395781435,"(105.600467032, 19.9818282528)","(105.601409955, 19.9813005542)",130,132
129,136,0,"LINESTRING (105.5995808494018 20.01923147071615, 105.5997091767738 20.01926685239766, 105.5998165409268 20.01928529493183, 105.5998803564036 20.01928873604858, 105.5999314828037 20.01928523281704, 105.5999381419461 20.01928392939668, 105.5999395422246 20",11.81,214YD00041,"LINESTRING (105.5995808494018 20.01923147071615, 105.6032873860134 20.01732911828972)",11.81,11.81,11.81,11.81,,0.456600792005,10129,20.15,20.15,1.5764142344,"(105.599580849, 20.0192314707)","(105.603287386, 20.0173291183)",128,345
130,142,0,"LINESTRING (105.6026494906975 20.01617978988152, 105.6027355328184 20.01626236914115, 105.60278872847 20.01632483842909, 105.6028109177302 20.01635814750408, 105.6028111446818 20.01635843144145, 105.6028426548956 20.01640933109852, 105.6028687356104 20.0",6.85040983607,214YD00042,"LINESTRING (105.6026494906975 20.01617978988152, 105.6032873860134 20.01732911828972)",,,,,,0.144827193201,10130,,,0.320445003809,"(105.602649491, 20.0161797899)","(105.603287386, 20.0173291183)",136,345
131,145,0,"LINESTRING (105.603684347123 20.01725732018443, 105.6036662690961 20.01725799943472, 105.6035995557419 20.01726735701019, 105.6034009915121 20.01731810114827, 105.6033207264925 20.01732963143361, 105.603306798779 20.01733021691884, 105.6032873860134 20.0",6.85040983607,Input VPROMMS: 214YD00042 (66.67 pct); 214YD00041 (33.33 pct);,"LINESTRING (105.603684347123 20.01725732018443, 105.6032873860134 20.01732911828972)",,,,,,0.0424469003442,10131,,,0.0939181160792,"(105.603684347, 20.0172573202)","(105.603287386, 20.0173291183)",137,345
132,137,0,"LINESTRING (105.5995808494018 20.01923147071615, 105.5995823440701 20.01921186841321, 105.5995940311434 20.01913891400826, 105.5996090012199 20.0190805794674, 105.5996306257586 20.01902167924386, 105.5996597867172 20.01896300434161, 105.5996945779221 20.",10.72,214YD00043,"LINESTRING (105.5995808494018 20.01923147071615, 105.6026494906975 20.01617978988152)",10.72,10.72,10.72,10.72,,0.471590364052,10132,20.74,20.74,1.49965735769,"(105.599580849, 20.0192314707)","(105.602649491, 20.0161797899)",128,136
133,143,0,"LINESTRING (105.6026778699551 20.015987048895, 105.6026609113489 20.01607403300457, 105.6026494906975 20.01617978988152)",6.85040983607,Input VPROMMS: 214YD00042 (66.67 pct); 214YD00043 (33.33 pct);,"LINESTRING (105.6026778699551 20.015987048895, 105.6026494906975 20.01617978988152)",,,,,,0.0215526897296,10133,,,0.0476875342941,"(105.60267787, 20.0159870489)","(105.602649491, 20.0161797899)",133,136
134,138,1,"LINESTRING (105.6004670319494 19.98182825283602, 105.6005138288815 19.98195653832414, 105.600526479193 19.98200219008527, 105.6005498860475 19.98206078761188, 105.6005763387489 19.98211000409658, 105.6005810654672 19.98212186634154, 105.600604654151 19.9",6.46,212TH00008,"LINESTRING (105.6004670319494 19.98182825283602, 105.607706983949 20.01237640895748)",14.64,6.91017857143,6.46,3.56,2.60067787742,3.53127437733,10134,34.3169642857,34.84,7.46864530805,"(105.600467032, 19.9818282528)","(105.607706984, 20.012376409)",130,143
135,150,1,"LINESTRING (105.607706983949 20.01237640895748, 105.6076942398265 20.01242204589668)",5.81,212TH00008,"LINESTRING (105.6076942398265 20.01242204589668, 105.607706983949 20.01237640895748)",5.81,5.81,5.81,5.81,,0.00522341244724,10135,38.85,38.85,0.0101987128032,"(105.60769424, 20.0124220459)","(105.607706984, 20.012376409)",141,143
136,141,2,"LINESTRING (105.601409954541 19.98130055423792, 105.6014233096651 19.98130401182358, 105.6015172704316 19.9813198632101, 105.6016043218342 19.98132594878949, 105.6016675276116 19.98132366564583, 105.6017294272935 19.98131458946995, 105.6017778550529 19.9",6.5,Input VPROMMS: 212TH00027 (39.68 pct); 212YD00027 (30.16 pct); 213YD00001 (28.31 pct); 212TH00008 (1.59 pct); Default Ro (0.26 pct);,"LINESTRING (105.601409954541 19.98130055423792, 105.6354324296803 19.98960453933883)",10.89,6.5637254902,6.5,2.76,2.01402455154,4.42643436725,10136,28.927745098,29.1,9.40617303041,"(105.601409955, 19.9813005542)","(105.63543243, 19.9896045393)",132,349
137,167,1,"LINESTRING (105.6365129888777 19.99187112247381, 105.6365086415098 19.9918566637403, 105.6365085495675 19.99185643228889, 105.6364898841591 19.99179432975048, 105.6364885854226 19.99178797220333, 105.6364718001571 19.99173221435569, 105.6364670359833 19.",6.475,Input VPROMMS: 214YD00095 (30.77 pct); 212TH00027 (26.92 pct); 212YD00027 (26.92 pct); return_1 (15.38 pct);,"LINESTRING (105.6365129888777 19.99187112247381, 105.6354324296803 19.98960453933883)",8.62,5.92166666667,6.475,3.26,2.17796617666,0.27659673612,10137,31.7,32.3,0.586039334654,"(105.636512989, 19.9918711225)","(105.63543243, 19.9896045393)",153,349
138,168,1,"LINESTRING (105.6528036088474 19.97039754662264, 105.6527817924912 19.97041280577449, 105.6525428150206 19.97059635039648, 105.6525080624938 19.97061800807956, 105.6524908512419 19.97063121063241, 105.6524561059121 19.97065287903748, 105.6524388875352 19",2.24,Input VPROMMS: return_1 (60.0 pct); Default Ro (18.67 pct); 214YD00095 (17.33 pct); 212TH00047 (4.0 pct);,"LINESTRING (105.6528036088474 19.97039754662264, 105.6354324296803 19.98960453933883)",2.62,2.2,2.24,1.74,0.441361529814,2.84356927556,10138,29.7366666667,30.79,3.01418343209,"(105.652803609, 19.9703975466)","(105.63543243, 19.9896045393)",158,349
139,140,0,"LINESTRING (105.6026778699551 20.015987048895, 105.6025683299993 20.01585528709618, 105.602533148264 20.01580077764145, 105.6025099051531 20.01575251990082, 105.6025005600487 20.01573805502759, 105.6024808966855 20.0156972296987, 105.6024715177714 20.015",6.77,214YD00042,"LINESTRING (105.6026778699551 20.015987048895, 105.6011799513092 20.00897705096967)",8.81,7.12375,6.77,6.26,0.888448688124,0.850046876949,10139,26.05,26.115,1.86372777771,"(105.60267787, 20.0159870489)","(105.601179951, 20.008977051)",133,350
140,144,0,"LINESTRING (105.6026778699551 20.015987048895, 105.6028860954585 20.0158788694356, 105.6028921685379 20.0158747066853, 105.6029049580295 20.01586342502631, 105.6029338222338 20.01584290292441, 105.6029798859532 20.01580065463654, 105.602983694661 20.0157",7.79,Input VPROMMS: 214YD00043 (65.52 pct); 214YD00041 (24.14 pct); 212TH00008 (10.34 pct);,"LINESTRING (105.6026778699551 20.015987048895, 105.6076942398265 20.01242204589668)",13.85,8.3225,7.79,3.86,5.22570808599,0.661928634358,10140,26.135,27.105,1.62007033259,"(105.60267787, 20.0159870489)","(105.60769424, 20.0124220459)",133,141
141,147,0,"LINESTRING (105.603684347123 20.01725732018443, 105.6037178827942 20.01720533722907, 105.6037689745703 20.01714232431825, 105.6038144274288 20.01709817322708, 105.6038710546973 20.01705535898934, 105.6038740458769 20.01705363404264, 105.6039161510083 20.",10.73,Input VPROMMS: 214YD00041 (60.71 pct); 212TH00008 (35.71 pct); Default Ro (3.57 pct);,"LINESTRING (105.603684347123 20.01725732018443, 105.6085738214868 20.01467412003658)",12.41,11.055,10.73,10.35,0.926120942426,0.593059944504,10141,26.8725,27.175,1.88741327338,"(105.603684347, 20.0172573202)","(105.608573821, 20.01467412)",137,144
142,152,0,"LINESTRING (105.6085738214868 20.01467412003658, 105.6086698868221 20.01488887739196, 105.608694147069 20.01492983314041, 105.6087085648748 20.01496145509479, 105.6087313292062 20.01499919528396, 105.6087368537953 20.01501129124725, 105.6087569621094 20.",7.82,212TH00008,"LINESTRING (105.6098217637759 20.01773314332939, 105.6085738214868 20.01467412003658)",15.79,8.43142857143,7.82,4.73,2.83056581926,0.380904411432,10142,24.56,23.13,0.935120330066,"(105.609821764, 20.0177331433)","(105.608573821, 20.01467412)",139,144
143,155,0,"LINESTRING (105.6098217637759 20.01773314332939, 105.6098789334363 20.01774084206668, 105.6099471339558 20.01774315797927, 105.6100124429067 20.01773821620711, 105.6100748602892 20.0177260167502, 105.6101343861032 20.01770655960855, 105.6101630665804 20.",6.85040983607,Input VPROMMS: return_1 (69.23 pct); 212TH00008 (30.77 pct);,"LINESTRING (105.6098217637759 20.01773314332939, 105.6167689728781 20.01519547653586)",,,,,,0.784007492152,10143,,,1.73469690502,"(105.609821764, 20.0177331433)","(105.616768973, 20.0151954765)",139,357
144,154,0,"LINESTRING (105.6085906337261 20.01463258191109, 105.6088504298489 20.01453915679775, 105.6088756831903 20.01452632751256, 105.608907693755 20.01451411486552, 105.6089284508937 20.0145030624087, 105.6089649806382 20.01448912560753, 105.6089857377769 20.0",9.46,Input VPROMMS: 214YD00041 (58.0 pct); 214YD00040 (38.0 pct); 212TH00008 (4.0 pct);,"LINESTRING (105.6085906337261 20.01463258191109, 105.6167689728781 20.01519547653586)",14.71,9.96285714286,9.46,6.12,3.12399698189,1.20729344268,10144,22.6214285714,23.64,3.45889571328,"(105.608590634, 20.0146325819)","(105.616768973, 20.0151954765)",145,357
145,157,0,"LINESTRING (105.6294391911164 20.00865586147824, 105.629437184679 20.00865995307451, 105.6293982206588 20.00872691827367, 105.6293563718416 20.00878727467727, 105.6293543031055 20.00878976027153, 105.6293136964067 20.00884573737847, 105.629267996639 20.0",9.05,Input VPROMMS: return_1 (72.41 pct); 214YD00039 (13.79 pct); 214YD00040 (13.79 pct);,"LINESTRING (105.6294391911164 20.00865586147824, 105.6167689728781 20.01519547653586)",9.05,9.05,9.05,9.05,,1.51954009869,10145,22.62,22.62,4.19772952263,"(105.629439191, 20.0086558615)","(105.616768973, 20.0151954765)",149,357
146,149,0,"LINESTRING (105.6076942398265 20.01242204589668, 105.6078141340258 20.01264536401314, 105.6078304549013 20.01268678338512, 105.6078353579455 20.01269591751252, 105.6078544909677 20.01274448019694, 105.6078593962521 20.01275361339106, 105.6078785270288 20",6.02,212TH00008,"LINESTRING (105.6076942398265 20.01242204589668, 105.6085906337261 20.01463258191109)",9.58,6.42307692308,6.02,3.86,2.19342344527,0.262660621155,10146,32.8192307692,36.38,0.526634545416,"(105.60769424, 20.0124220459)","(105.608590634, 20.0146325819)",141,145
147,153,0,"LINESTRING (105.6085906337261 20.01463258191109, 105.6085738214868 20.01467412003658)",6.85040983607,212TH00008,"LINESTRING (105.6085738214868 20.01467412003658, 105.6085906337261 20.01463258191109)",,,,,,0.00492174602803,10147,,,0.0108898673643,"(105.608573821, 20.01467412)","(105.608590634, 20.0146325819)",144,145
148,151,1,"LINESTRING (105.6108948312432 20.0105104330321, 105.6108948001424 20.01051047132564, 105.6108947745492 20.01051052684537, 105.6108947435343 20.01051056503739, 105.6108937464071 20.01051130533212, 105.6108898005429 20.01051353136426, 105.6108665629383 20.",6.85040983607,214YD00041,"LINESTRING (105.607706983949 20.01237640895748, 105.6108948312432 20.0105104330321)",,,,,,0.392794759387,10148,,,0.869098650508,"(105.607706984, 20.012376409)","(105.610894831, 20.010510433)",143,360
149,163,1,"LINESTRING (105.6293803824398 20.00853192179477, 105.6295388431456 20.00823752521196, 105.6295604632355 20.00818173376692, 105.6295620036891 20.00817557302733, 105.6295668287844 20.00816312299314, 105.629567131513 20.00816256187354, 105.6295671668759 20.",6.85040983607,214YD00040,"LINESTRING (105.6293803824398 20.00853192179477, 105.6295672669363 20.00816242722288)",,,,,,0.0453876551641,10149,,,0.100424837425,"(105.629380382, 20.0085319218)","(105.629567267, 20.0081624272)",146,363
150,156,0,"LINESTRING (105.6293803824398 20.00853192179477, 105.6293616218604 20.00852079562063, 105.6292977787512 20.00847599968974, 105.6292281408723 20.00841755612845, 105.629222275513 20.00841300017085, 105.62916552909 20.00835903924271, 105.6291236228483 20.00",9.355,214YD00040,"LINESTRING (105.6293803824398 20.00853192179477, 105.6159752383145 19.98698874452593)",10.86,9.11142857143,9.355,7.52,1.10108238456,3.33197670393,10150,33.3642857143,33.645,9.45864886828,"(105.629380382, 20.0085319218)","(105.615975238, 19.9869887445)",146,364
151,162,0,"LINESTRING (105.6293803824398 20.00853192179477, 105.6293981362739 20.00857457981077, 105.6294391911164 20.00865586147824)",6.85040983607,214YD00040,"LINESTRING (105.6293803824398 20.00853192179477, 105.6294391911164 20.00865586147824)",,,,,,0.0150406698458,10151,,,0.0332790230861,"(105.629380382, 20.0085319218)","(105.629439191, 20.0086558615)",146,149
152,164,0,"LINESTRING (105.6365129888777 19.99187112247381, 105.6364684141954 19.99193455877471, 105.6364642002378 19.99193989237295, 105.636349147843 19.99211844577706, 105.6363402351722 19.99213680024204, 105.6363173812025 19.99217227917311, 105.6363084633494 19.",6.85040983607,Input VPROMMS: return_1 (50.0 pct); 214YD00095 (42.19 pct); 212TH00008 (7.81 pct);,"LINESTRING (105.6294391911164 20.00865586147824, 105.6365129888777 19.99187112247381)",,,,,,2.16162803403,10152,,,4.78282350357,"(105.629439191, 20.0086558615)","(105.636512989, 19.9918711225)",149,153
153,172,0,"LINESTRING (105.6464403141446 19.9622901619251, 105.6466339345259 19.96204598587829, 105.646634753648 19.96204518350756, 105.6466408722078 19.96204163978327, 105.6466551734664 19.96203076999273, 105.6466841626595 19.96201397722873, 105.6467061382761 19.9",8.43,214YD00090,"LINESTRING (105.6464403141446 19.9622901619251, 105.6444070181261 19.95956433717415)",8.58,8.04333333333,8.43,7.12,0.803139672369,0.606658560899,10153,23.5633333333,21.49,1.58186219754,"(105.646440314, 19.9622901619)","(105.644407018, 19.9595643372)",151,368
154,174,0,"LINESTRING (105.6464403141446 19.9622901619251, 105.6464459243234 19.96230157344094, 105.6464814672293 19.96235794796064, 105.6465237099397 19.96241050212955, 105.646571193119 19.96245676840606, 105.6465957937944 19.96248728325126, 105.6466163193225 19.9",10.91,Input VPROMMS: 214YD00088 (52.63 pct); 212TH00024 (42.11 pct); 214YD00089 (5.26 pct);,"LINESTRING (105.6464403141446 19.9622901619251, 105.6488005361687 19.96459605685194)",12.66,10.82,10.91,8.89,1.88661071766,0.360681448771,10154,32.4533333333,33.85,1.16409937591,"(105.646440314, 19.9622901619)","(105.648800536, 19.9645960569)",151,165
155,175,0,"LINESTRING (105.6488005361687 19.96459605685194, 105.6488242032218 19.9646284715347, 105.6488671250196 19.96467738341448, 105.6489134105504 19.96472102796912, 105.6489476974207 19.96474753057946, 105.6489613522706 19.96475606180076, 105.6489947153664 19.",9.92,Input VPROMMS: 214YD00088 (45.28 pct); 212TH00024 (30.19 pct); 214YD00089 (22.64 pct); return_1 (1.89 pct);,"LINESTRING (105.6528036088474 19.97039754662264, 105.6488005361687 19.96459605685194)",11.69,9.45,9.92,6.7,1.74014941887,0.810268104271,10155,33.72,34.28,2.41459895073,"(105.652803609, 19.9703975466)","(105.648800536, 19.9645960569)",158,165
156,169,0,"LINESTRING (105.6365129888777 19.99187112247381, 105.6366075909723 19.99190973457636, 105.6366677320327 19.99194160694387, 105.6367218223994 19.99197833533427, 105.6367725728386 19.99202226625825, 105.6368163494393 19.99207069093322, 105.6368359010996 19",5.285,Input VPROMMS: 212TH00027 (36.46 pct); 212YD00027 (32.29 pct); 214YD00094 (31.25 pct);,"LINESTRING (105.6365129888777 19.99187112247381, 105.6445702589443 19.99720200495078)",9.27,5.85857142857,5.285,4.43,1.50547644972,1.05848355472,10156,26.9292857143,27.65,1.92776317403,"(105.636512989, 19.9918711225)","(105.644570259, 19.997202005)",153,161
157,182,0,"LINESTRING (105.6570238370257 19.99339036267754, 105.6570806517137 19.99333506792276, 105.6571019036125 19.99329046327433, 105.6571236845521 19.99323116267597, 105.6571395781529 19.99317063317571, 105.6571456779682 19.99313298526727, 105.6571518213969 19",7.15,Input VPROMMS: 212TH00047 (66.67 pct); 213YD00004 (29.33 pct); 214YD00099 (4.0 pct);,"LINESTRING (105.6570238370257 19.99339036267754, 105.6578175822426 19.98484934610337)",11.22,7.12904761905,7.15,3.29,2.94222008824,0.984350812341,10157,34.7985714286,35.71,2.25170248323,"(105.657023837, 19.9933903627)","(105.657817582, 19.9848493461)",155,167
158,183,0,"LINESTRING (105.6577426006772 19.98480500743594, 105.6577429733405 19.98480525789199, 105.6578175822426 19.98484934610337)",6.85040983607,Input VPROMMS: 212TH00027 (50.0 pct); 213YD00004 (50.0 pct);,"LINESTRING (105.6577426006772 19.98480500743594, 105.6578175822426 19.98484934610337)",,,,,,0.00925295158734,10158,,,0.0204731034353,"(105.657742601, 19.9848050074)","(105.657817582, 19.9848493461)",163,167
159,177,1,"LINESTRING (105.6513268585818 19.98967990707178, 105.6513268626605 19.98967990985545, 105.6513268627927 19.98967991000557, 105.651326876554 19.9896799170626, 105.6513278013691 19.98968073460411, 105.6513295785603 19.98968275313941, 105.65135577387 19.989",9.08,214YD00099,"LINESTRING (105.6570238370257 19.99339036267754, 105.6513268585818 19.98967990707178)",9.1,9.03,9.08,8.91,0.104403065089,0.749732979993,10159,28.3,28.86,2.07676035458,"(105.657023837, 19.9933903627)","(105.651326859, 19.9896799071)",155,373
160,166,0,"LINESTRING (105.6570238370257 19.99339036267754, 105.6570331938318 19.99358599451714, 105.6570285604177 19.9936593499286, 105.6570235515018 19.99368687582293, 105.6570213707691 19.99372143588865, 105.6570163596507 19.99374896152801, 105.6570141811232 19.",8.46,212TH00047,"LINESTRING (105.6570238370257 19.99339036267754, 105.6331342214845 20.00287072550921)",13.89,7.98220779221,8.46,3.02,2.891689373,3.9812577525,10160,32.7390909091,33.7,10.4109890228,"(105.657023837, 19.9933903627)","(105.633134221, 20.0028707255)",155,374
161,178,1,"LINESTRING (105.6528476796682 19.97040536913771, 105.6528036088474 19.97039754662264)",6.85040983607,,"LINESTRING (105.6528036088474 19.97039754662264, 105.6528476796682 19.97040536913771)",,,,,,0.0046917223285,10161,,,0.0103809163611,"(105.652803609, 19.9703975466)","(105.65284768, 19.9704053691)",158,166
162,179,1,"LINESTRING (105.6528476796682 19.97040536913771, 105.6529825509784 19.97062992632946, 105.6530337456393 19.97069907628639, 105.6530406134647 19.9707065194324, 105.6530701535041 19.97074334258308, 105.6530817230182 19.97075490942007, 105.6531180218733 19.",6.36,Input VPROMMS: 212TH00047 (72.08 pct); 213YD00004 (25.97 pct); Default Ro (1.3 pct); 212TH00027 (0.65 pct);,"LINESTRING (105.6577426006772 19.98480500743594, 105.6528476796682 19.97040536913771)",11.25,5.84162162162,6.36,2.14,2.49278905993,1.73478238215,10162,30.7510810811,30.82,3.62569517869,"(105.657742601, 19.9848050074)","(105.65284768, 19.9704053691)",163,166
163,171,0,"LINESTRING (105.6445702589443 19.99720200495078, 105.6445776305549 19.99722266836862, 105.6445844869299 19.99724974935722, 105.6446276681896 19.997369486265, 105.6446513961867 19.99746599360538, 105.6446402652862 19.99752107010368, 105.6446358531609 19.9",6.85040983607,Input VPROMMS: 214YD00094 (55.0 pct); 214YD00066 (35.0 pct); 212TH00027 (5.0 pct); 212YD00027 (5.0 pct);,"LINESTRING (105.6445702589443 19.99720200495078, 105.6435790916026 19.9999585069057)",,,,,,0.334532607255,10163,,,0.740187669434,"(105.644570259, 19.997202005)","(105.643579092, 19.9999585069)",161,378
